textid,anger,disgust,fear,joy,sad,surprise
25,0.028583975955921326,0.0,0.18584616761481945,0.4968113105928567,0.23159059392455975,0.05716795191184265
26,0.0,0.040900123627075645,0.06781220016866601,0.0,0.537174105905109,0.3541135702991493
27,0.3587045581976712,0.04400893926752779,0.2174661411634664,0.12805033052173037,0.15483502232207078,0.09693500852753346
28,0.04043578661760025,0.051938637717513864,0.17758244993791597,0.09694273368449806,0.145389441689912,0.4877109503525599
29,0.0979366650434965,0.17903006673136818,0.374075992914722,0.0,0.18989633101260672,0.15906094429780673
30,0.03988110314856075,0.04256006191519411,0.12768018574558232,0.5345182776994982,0.16493287651933297,0.09042749497183165
31,0.13038273078913354,0.04472436863324549,0.31249381760012135,0.277143537390303,0.10264842431163022,0.13260712127556634
32,0.1102207133242225,0.1359180715289407,0.15992355282627244,0.15605736280299823,0.2130144398832705,0.2248658596342955
33,0.07830414011516794,0.27000778531241715,0.06668320721909526,0.08678712727850198,0.17980027077400026,0.31841746930081744
34,0.0675731536951265,0.016920317685259676,0.27514241534268985,0.15225062773775622,0.09318370355104204,0.39492978198812584
35,0.0,0.0,0.0,0.6968137436816144,0.0,0.3031862563183855
36,0.142679431414759,0.0,0.0,0.5971494632928818,0.0923039163404415,0.16786718895191774
37,0.008617642500054097,0.008617642500054097,0.1523709390919149,0.046019492416140964,0.10766048662026464,0.6767137968715712
38,0.10353762914718787,0.16428244679012372,0.37522587299840315,0.14980031949633765,0.17139895205414496,0.03575477951380276
39,0.17718511874105802,0.1957369912104867,0.0,0.051438817029973105,0.0,0.5756390730184822
40,0.12871514432528988,0.1427303929789254,0.2599640916599509,0.15797815306402163,0.17655298549029144,0.13405923248152082
41,0.019457417166853036,0.09309538977789361,0.2283845926675555,0.10964639690202391,0.16521116030764305,0.38420504317803095
42,0.08146547063432213,0.0275528195180692,0.2708104570432289,0.383219551302856,0.07057305570939833,0.16637864579212544
43,0.0,0.0,0.0,0.6794105711892292,0.0,0.3205894288107708
44,0.22443103909717543,0.28143655247280724,0.15492423751169634,0.0,0.21915755778665463,0.12005061313166633
45,0.04020265862906495,0.04688635062614699,0.1637049887180985,0.03434563833465663,0.16205114369151072,0.5528092200005222
46,0.2425764157166777,0.26125045163736194,0.06466699241052165,0.08058270548730502,0.016191812828370927,0.33473162191976275
47,0.07578573950554947,0.271393707686118,0.06453855650886602,0.08919324251062151,0.17401757383280625,0.3250711799560387
48,0.0,0.0,0.0,0.7846972917528855,0.0,0.21530270824711453
49,0.1952049690925439,0.1370255533610419,0.15167900914016227,0.0,0.3117515433946683,0.2043389250115835
50,0.2624985582234324,0.15034389748518337,0.2463255251369383,0.043928553314017564,0.24490002828609658,0.052003437554331726
51,0.11429116762994052,0.08571837572245537,0.1988692064670759,0.09707825327870424,0.11086847584746808,0.39317452105435596
52,0.059997050033662715,0.0,0.1337847291041176,0.37200983699214885,0.2484546828049064,0.1857537010651645
53,0.0,0.18195951329615861,0.0,0.1507598614239799,0.0,0.6672806252798615
54,0.11133384214314941,0.02633393916073666,0.31189367951576763,0.23673070977762534,0.13876847849885687,0.17493935090386403
55,0.021055661554640923,0.0,0.1369195808654328,0.0622087112908727,0.43361292873633733,0.3462031175527162
56,0.11066048238712539,0.22132096477425078,0.0,0.0,0.626714079867542,0.04130447297108179
57,0.08140661135194999,0.11754699868463098,0.3903323321618514,0.006014755997978469,0.18692409804062401,0.21777520376296525
58,0.021385914748523024,0.0,0.06410913989386788,0.3889145719289914,0.0747534929164282,0.4508368805121895
59,0.011608840034234786,0.0,0.2978549767840937,0.06852341341277662,0.34065604537435185,0.2813567243945431
60,0.15040742795263365,0.11883987431094661,0.13843365226366702,0.0457740361220884,0.12892815489654874,0.41761685445411567
61,0.0968298839252093,0.11771202507910891,0.10822437074637947,0.2933240225964494,0.11008469512534602,0.27382500252750697
62,0.06461242434087267,0.0,0.31938373444440227,0.3877457648843579,0.04305820191300768,0.1851998744173595
63,0.0813383626287312,0.02709621493438784,0.0,0.5947475476396054,0.22596751720512426,0.07085035759215144
64,0.12407970054676445,0.10279104670983216,0.3428646569679932,0.07531636802619807,0.0956795993888102,0.259268628360402
65,0.1696888460211608,0.11398348066629413,0.24205827435473934,0.274670413647996,0.13552899681308506,0.06406998849672477
66,0.13311807551380825,0.08381586547974237,0.35556814947358695,0.23063961790115295,0.04362733975682391,0.15323095187488564
67,0.0,0.0,0.0053964104101189665,0.5956422984577291,0.0,0.39896129113215184
68,0.10080639951627109,0.03361871044548557,0.3091329942738733,0.5026817981437044,0.05376009762066554,0.0
69,0.013385984227368227,0.02232681142828965,0.2213936605588009,0.04090629098596954,0.322841763438311,0.3791454893612607
70,0.09389304744943669,0.040838191537202834,0.07347395168083527,0.24488832787308878,0.17039769499900834,0.3765087864604282
71,0.07748219173666751,0.2704601186875919,0.06598324226237227,0.08757242827706926,0.17791293070744355,0.3205890883288556
72,0.0,0.15564755107265021,0.0,0.5394657621335376,0.0,0.3048866867938122
73,0.03993532926739617,0.0,0.2704852955746824,0.12634704636789637,0.44852003585841177,0.11471229293161316
74,0.053445647187587854,0.00824138788580533,0.12337407014678638,0.4294138533182182,0.30433915623809266,0.08118588522350978
75,0.27460400147469777,0.08613441408205405,0.42380538615704805,0.0,0.12597680587135518,0.08947939241484501
76,0.13137286676993892,0.12267734884807453,0.24372907179602418,0.0,0.45137320297796274,0.050847509607999726
77,0.0,0.0,0.16707228398165372,0.02725259308544677,0.36396991918096316,0.44170520375193634
78,0.0,0.0,0.0,0.869977706805931,0.0,0.13002229319406894
79,0.1717986569270872,0.12971622704916505,0.29665661285390665,0.005764774120208726,0.27293068567385237,0.12313304337578006
80,0.18383806377185838,0.04123180856940499,0.18704153762060913,0.3947198238266534,0.07290486452560206,0.12026390168587206
81,0.15758923441057696,0.0,0.19279755326412001,0.2502726198620019,0.16771422974775033,0.2316263627155508
82,0.0722532289459319,0.029287071398560058,0.1916913357283246,0.09719325863798414,0.4887894077329848,0.12078569755621452
83,0.0,0.0,0.1011118907251754,0.5087959382672035,0.04332623712657979,0.3467659338810414
84,0.22787878607535003,0.019414324549460002,0.22243731025844096,0.027562689741559065,0.14310620497573912,0.3596006843994509
85,0.04258696695378997,0.08592605148966356,0.3687487892548306,0.0,0.212116117281448,0.2906220750202678
86,0.0,0.0,0.6153866407746847,0.05570043208543678,0.0,0.32891292713987863
87,0.15343829546745258,0.07613003349729856,0.2816496744857577,0.04166604739110059,0.3959855440957524,0.05113040506263821
88,0.0,0.09366906294791891,0.0,0.45004145585202865,0.0,0.4562894812000523
89,0.0,0.021567211783447022,0.04309583380315806,0.4075148452257013,0.22652711900003586,0.30129499018765776
90,0.07916899439712827,0.07916899439712827,0.09584685577301656,0.10001632111698863,0.5999347155320454,0.04586411878369281
91,0.0,0.09245128133129632,0.0,0.5839201100552179,0.0,0.3236286086134858
92,0.23148244641156915,0.15029318940928052,0.2572747986262798,0.08397285811507171,0.2015035296357907,0.07547317780200812
93,0.01670416071613692,0.04552702626554965,0.10930582472884426,0.5617366765427336,0.0,0.2667263117467355
94,0.0,0.0,0.19229784880127795,0.47029757979786047,0.0384495698721224,0.2989550015287393
95,0.01355421625205024,0.022607409748702664,0.22173291078442875,0.04072162377170041,0.32585227018735785,0.3755315692557601
96,0.0,0.0,0.09800159238033473,0.5239058444239293,0.0419934806856064,0.33609908251012943
97,0.0,0.0,0.0,0.7933180838547879,0.0,0.206681916145212
98,0.04787823216921067,0.04787823216921067,0.14670798119431702,0.0,0.7511550875769432,0.006380466890318365
99,0.032272208241578615,0.04517089494792837,0.08391793801838611,0.3397777628364302,0.07096826836062786,0.427892927595049
100,0.0,0.0,0.0,0.8199751076457319,0.0,0.18002489235426808
101,0.014819889255195527,0.0,0.37314601122082774,0.027573270660242476,0.25382954200791313,0.3306312868558212
102,0.021492550647961437,0.0,0.0,0.5573205689088392,0.093147282961237,0.3280395974819625
103,0.07283420888745627,0.08858375893990202,0.26037338545066224,0.0,0.42135784669704757,0.15685080002493185
104,0.05029074575193916,0.03950640079566332,0.14065538033930727,0.32457763179420174,0.17523521096449,0.2697346303543985
105,0.2199717328175768,0.09864633298807822,0.4687029867064779,0.04220146217451033,0.13252001199029417,0.0379574733230624
106,0.0985443821940016,0.10676058894530627,0.10969239448969328,0.053405343883480276,0.6110567736092569,0.020540516878261646
107,0.06477100257007587,0.09342005208539297,0.28779277502753775,0.07589758748064074,0.043163879628736405,0.4349547032076162
108,0.012674552906753884,0.0,0.04505006274609903,0.590525584863617,0.07857183136133783,0.27317796812219225
109,0.0,0.0,0.09568225438918124,0.44143201190895104,0.04099964912869751,0.4218860845731701
110,0.0,0.0,0.10624630979258701,0.6568358809026296,0.058059609813771534,0.178858199491012
111,0.0,0.15629446001535455,0.021785503000102454,0.4726068359324971,0.0,0.349313201052046
112,0.16923870541682082,0.11370854021255923,0.24170335122355427,0.2759929843501182,0.1349779256872008,0.06437849310974679
113,0.050829179975893285,0.08134594143869286,0.2542421672657844,0.38609278812447945,0.0745590907032753,0.15293083249187464
114,0.18876782516777926,0.12916130619455757,0.3201667343242462,0.0,0.36190413431341695,0.0
115,0.1451115946257294,0.13237161819942514,0.4988322171114344,0.04488436350178148,0.11518259330700382,0.06361761325462585
116,0.0,0.020537900861172274,0.1333732266955744,0.4052397412266812,0.0,0.4408491312165721
117,0.1023668946467691,0.021904309334013806,0.30702020098504923,0.1407491620808782,0.2688430460724186,0.15911638688087107
118,0.0,0.09339198867084607,0.0,0.35216509084664765,0.0,0.5544429204825062
119,0.022021674670216162,0.0,0.1631192121161702,0.20925123008537186,0.11858472873295998,0.4870231543952817
120,0.0487700878521531,0.006499205618748427,0.43422335271242163,0.0,0.4283730516051603,0.08213430221151657
121,0.021964772293237615,0.02088338625845435,0.20146120746521123,0.23319311728574088,0.07677686315227149,0.44572065354508444
122,0.0,0.0,0.0,0.4939382302434955,0.0,0.5060617697565044
123,0.15937600629480217,0.013268664377725984,0.345252764264541,0.0,0.40530929580486186,0.076793269258069
124,0.015903191934552818,0.003201632699695452,0.33730858104711303,0.026414987019528293,0.2908768955949447,0.3262947117041658
125,0.10103324993158533,0.1907336316812817,0.3098286539589218,0.08105252496820825,0.05388107704787555,0.2634708624121274
126,0.14244244232940648,0.38892048851026795,0.13110275069145097,0.0,0.33753431846887455,0.0
127,0.22849646180110125,0.01946694795163177,0.12640875293267384,0.0,0.555272093614899,0.07035574369969422
128,0.062810218593778,0.0,0.45670272946131435,0.0568370506549865,0.041857198549663875,0.38179280274025723
129,0.060175141907526666,0.0432823669353147,0.2109370367995709,0.44736692056125704,0.08323682519068788,0.15500170860564286
130,0.0,0.0,0.09817980897365924,0.3580699523466916,0.04206984612914514,0.501680392550504
131,0.0,0.0,0.09841396709894797,0.45559117928571125,0.04217018240402452,0.4038246712113164
132,0.0,0.0,0.09465279919495893,0.43021641619218365,0.04055852969619382,0.4345722549166637
133,0.15471975926071854,0.07697823919738897,0.28193869578462677,0.04236824002721846,0.39243777054898926,0.051557295181057894
134,0.11246206484594824,0.11246206484594824,0.2526902795261505,0.01170661914026769,0.1996194083150228,0.3110595633266626
135,0.04294135640358306,0.008876168593533122,0.5677103152921494,0.05415781968452028,0.2261333069563791,0.1001810330698349
136,0.0,0.0,0.10202730100394306,0.5043488525302272,0.043718488547471485,0.3499053579183582
137,0.0,0.0,0.0,0.6825543990781475,0.0,0.3174456009218525
138,0.17298155218802616,0.011931469398201004,0.18895500868014337,0.39514904767501646,0.011931469398201004,0.21905145266041212
139,0.06816530507764999,0.027286485079626884,0.21819006539418065,0.455459518423447,0.06363452677151792,0.16726409925357746
140,0.1244837696457941,0.0,0.22488762420641253,0.22951797075638972,0.24187162491648884,0.1792390104749149
141,0.0,0.02985972723510572,0.0,0.6791677135270218,0.1491882490138461,0.14178431022402646
142,0.1624241171033629,0.060590849967011626,0.3132109732086076,0.0,0.3395840392155148,0.1241900205055031
143,0.0,0.012471894455018633,0.11791775260781037,0.4715607735733365,0.046991955535588464,0.35105762382824607
144,0.012555498203068668,0.022099205334869188,0.05414115199001076,0.32735032138625325,0.2310841136239296,0.35276970946186864
145,0.03611780692994789,0.11865245377775259,0.1485526918602764,0.1014473081397236,0.12112640226434752,0.474103337027952
146,0.10197509995198228,0.044623846591315734,0.08924769318263147,0.48051400941425226,0.2836393508598183,0.0
147,0.03906344735288542,0.04168748120548736,0.16657330332073708,0.19818840955260633,0.16155136718943616,0.3929359913788476
148,0.03820082344243037,0.0,0.27288156178375406,0.0,0.5278234425641284,0.1610941722096872
149,0.016451898299155276,0.0,0.21206246773210988,0.3132079187102007,0.19277882030291343,0.2654988949556209
150,0.0,0.0,0.20389326872282243,0.0,0.7218763580117062,0.07423037326547123
151,0.007813699618731402,0.003906849809365701,0.2741566739558891,0.39127010142547103,0.14101123245270603,0.18184144273783678
152,0.17179737301252676,0.12972464125045596,0.29664247492443113,0.0057652803777365254,0.27293828308747353,0.12313194734737605
153,0.024874657102606505,0.0055664813523679055,0.3297860218956418,0.47338406727390103,0.01924958120968736,0.14713919116579535
154,0.0,0.08976995404557346,0.0052721079905762675,0.383770032265874,0.017943938182681817,0.5032439675152945
155,0.0064211781565846155,0.05146975616137355,0.06431211247454278,0.21867121550431512,0.044998412550440625,0.6141273251527434
156,0.07942875369419666,0.02976679870757656,0.09927328616591435,0.37880240773811585,0.12240836611380973,0.290320387580387
157,0.014764182508141183,0.014764182508141183,0.15047196823860493,0.5799334142029656,0.08863531335669791,0.15143093918544914
158,0.0498503782340905,0.0,0.0498503782340905,0.5014962176590952,0.11216335102670362,0.2866396748460203
159,0.0,0.0,0.12489879482518129,0.33436699978275464,0.09911521598220686,0.4416189894098572
160,0.0,0.0,0.2626959367778932,0.5000129484489457,0.05896845281565929,0.17832266195750174
161,0.005750293787945022,0.013498536631164428,0.21870472487371131,0.38294213695448825,0.2549108706154998,0.12419343713719108
162,0.09647486753561046,0.0422169695430919,0.18329285783848806,0.0282744644168113,0.31070153443060095,0.3390393062353974
163,0.13242516814186975,0.11127136543043267,0.063413331309967,0.22993628619936748,0.07394215584134135,0.38901169307702177
164,0.10089485071609447,0.033648208724262385,0.3094042388017974,0.4258036781593247,0.05380726868480421,0.07644175491371694
165,0.169777596554623,0.19781521600892288,0.3076640350417648,0.005520885896022017,0.26663106895466443,0.05259119754400283
166,0.22538113668023654,0.12061695963131347,0.2878786017589032,0.15602205728381363,0.1653591021385234,0.0447421425072099
167,0.022566017051856145,0.0,0.16234599850588619,0.2130492553390872,0.11945691368536042,0.4825818154178102
168,0.0422862123999982,0.01269106497613722,0.04649922987158473,0.4798743862238844,0.3129075692477111,0.10574153728068429
169,0.17270511440766642,0.10592308532620757,0.07564443106834637,0.07564443106834637,0.5473739474360374,0.02270899069339591
170,0.0904293302249364,0.01644610673082266,0.3135496482319131,0.3661543653793992,0.0904293302249364,0.12299121920799218
171,0.13312040092378044,0.039816056621581296,0.3877530048944955,0.0,0.27135606218274033,0.1679544753774025
172,0.0,0.0,0.0,0.5298811457505804,0.0,0.47011885424941957
173,0.10529211209824009,0.10039887849507009,0.3503173929823942,0.19142579138971857,0.1789289685664085,0.07363685646816842
174,0.012426284680896656,0.0,0.1240727683647574,0.5310116178846948,0.0827344781579487,0.24975485091170252
175,0.0898573179285489,0.039251374022226566,0.32280399341506505,0.0,0.45726462790044936,0.09082268673371013
176,0.06295001858505643,0.07917847604472558,0.12897511851934385,0.42377636945248714,0.11457000054382915,0.19055001685455783
177,0.09878614145716584,0.05110163606825088,0.29810473864711906,0.026813262761957963,0.17644269836553528,0.348751522699971
178,0.13903341264356223,0.0880219303795924,0.3552077318262872,0.21835759180488598,0.045021086846073706,0.15435824649959842
179,0.020863937721878292,0.0,0.06254439512535787,0.4995234231187022,0.07292894594602002,0.3441392980880417
180,0.011581140859704792,0.0,0.29797271605918174,0.06862500291692115,0.3398432258999087,0.2819779142642838
181,0.04291034241120697,0.008848486849383204,0.5679274548995956,0.05433162627298761,0.2258736860832281,0.10010840348359859
182,0.053950610930927984,0.0,0.07315320617273102,0.028780868168170017,0.12138887459458796,0.7227264401335831
183,0.1449545829067404,0.10350283590931708,0.13341490242394125,0.34931684186474327,0.12425401572487699,0.14455682117038082
184,0.021890364712661804,0.0,0.16330573194224174,0.2083350446997085,0.11837433436915129,0.4880945242762366
185,0.0,0.0,0.0,0.4201049263798616,0.0,0.5798950736201384
186,0.07215008067167246,0.011111408727670297,0.2108698456317874,0.5061102280647526,0.19975843690411713,0.0
187,0.0,0.0,0.06462706929793903,0.45386404555992577,0.027692566216658037,0.4538163189254772
188,0.024053227165784844,0.0,0.10480652989079423,0.6484483224803311,0.07215968149735454,0.1505322389657352
189,0.0,0.0,0.0,0.5976883037889662,0.0,0.40231169621103385
190,0.02189036471266181,0.0,0.16330573194224174,0.20833504469970854,0.1183743343691513,0.4880945242762366
191,0.08996186108651852,0.008898445592055784,0.535123396680477,0.0,0.19823155824003819,0.16778473840091046
192,0.0,0.0,0.12309160608524815,0.29137537284028725,0.04230628562388661,0.543226735450578
193,0.160041997900105,0.0,0.08109594520273988,0.0,0.08109594520273988,0.6777661116944151
194,0.09067225793571018,0.1138113526439535,0.18963371167420742,0.017676357298608995,0.5287971278042903,0.05940919264322954
195,0.014766613902542096,0.004904994128466781,0.18685446053601346,0.7148391308260837,0.009809988256933562,0.0688248123499602
196,0.032958838289339175,0.10835092098177251,0.14354086386528034,0.05584917688079176,0.24385674819358577,0.41544345178923053
197,0.012384871989335054,0.0,0.18810768600541847,0.14753769892083,0.2604336328474655,0.39153611023695095
198,0.06275609178339482,0.0,0.5780859961869543,0.07977843585406041,0.09502382049896772,0.1843556556766227
199,0.09655844750202258,0.042253543761710345,0.18328323528504478,0.028250791232234045,0.31089854131016736,0.3387554409088208
200,0.22927325316378974,0.10699852430179119,0.2881960738570873,0.01089836028821409,0.2554492940730925,0.10918449431602506
201,0.0,0.0,0.04310189153992471,0.5634327028200252,0.036957677633375964,0.3565077280066743
202,0.06546780447767526,0.049043931642881004,0.2060682463840374,0.11319700770361742,0.21421752650072173,0.3520054832910671
203,0.09884373552556035,0.021970886537362674,0.22797785840690415,0.038475052603546146,0.1729976191161093,0.43973484781051725
204,0.0,0.0,0.1326306448863933,0.05595152274029054,0.041802585064663826,0.7696152473086523
205,0.0,0.0,0.0,0.9312310453569201,0.0,0.06876895464307992
206,0.0,0.022484981337339477,0.03377811385586808,0.3392333699522904,0.21380989010416054,0.3906936447503416
207,0.10100594503881215,0.03368525843425605,0.5274815751814561,0.22716856480723163,0.07278050582502404,0.03787815071321994
208,0.0,0.0,0.0,0.8525940631732666,0.0,0.14740593682673342
209,0.014758578189425924,0.014758578189425924,0.15043948853936182,0.5800090831529857,0.08860166838209782,0.15143260354670285
210,0.02200109324894836,0.0,0.163148447089562,0.20910762789607154,0.11855175168297408,0.48719108008244405
211,0.16527578744883498,0.10042689998623727,0.2033370854183732,0.26262472489720673,0.19444844537069159,0.0738870568786561
212,0.16541404149289526,0.1005456914867287,0.20340587093591994,0.2623249588180514,0.19450671682389165,0.07380272044251318
213,0.10079570498022573,0.033615143841456634,0.6012392503783875,0.0,0.16923252232069338,0.09511737847923678
214,0.17331654220721,0.18559704923834647,0.1371682573172209,0.05171351869418057,0.3804198447224372,0.07178478782060489
215,0.0,0.0,0.030519124342873002,0.6700548410817362,0.091557373028619,0.2078686615467719
216,0.0,0.0,0.09375778298485749,0.0412077488013325,0.22711897061114503,0.637915497602665
217,0.23113624846391018,0.11330347458337486,0.19465082534136022,0.10784729540663826,0.1871159893166982,0.16594616688801825
218,0.0,0.16847336690515813,0.0,0.3414200324512677,0.0547789656356908,0.4353276350078834
219,0.31974714092425627,0.08108004421206007,0.21496883365529973,0.0,0.35545894034523073,0.02874504086315322
220,0.0,0.0,0.020953622326575716,0.9023238836161162,0.04883805819194186,0.027884435865366146
221,0.15490958782631276,0.048393814494672144,0.1581687630881988,0.4127839764559004,0.08389907227188567,0.1418447858630303
222,0.0,0.010340881656317373,0.2841483830260427,0.1569246694220581,0.10867965430061703,0.4399064115949649
223,0.0,0.0,0.12685680741248362,0.3031688523535805,0.046014725364213964,0.5239596148697219
224,0.09269442279896924,0.047653006614555626,0.13214736972946323,0.15873219822139367,0.3937499809328318,0.17502302170278633
225,0.04293772739322572,0.008872929496321411,0.5677357232394675,0.05417815714711053,0.2261029281897172,0.10017253453415768
226,0.30558793583439886,0.04898887379197601,0.11478855383333733,0.23997190506332233,0.17111631566344226,0.11954641581352325
227,0.07687972652406018,0.022106153072590687,0.17535002500474722,0.3937518892724094,0.09774692680674131,0.23416527931945122
228,0.009911428286688445,0.0,0.5598927552390104,0.10568777146198155,0.029734284860065335,0.29477376015225437
229,0.032238905565504315,0.008046830829149875,0.024192074736354433,0.7843376696738397,0.024192074736354433,0.1269924444587972
230,0.07951718233526574,0.014461547645737706,0.2128717721760354,0.052929281191244244,0.3970928694827312,0.24312734716898565
231,0.023563383696924543,0.015691659912457447,0.22712979889331056,0.19941432203595483,0.11861918171714844,0.41558165374420414
232,0.011051290168595546,0.10764664025652464,0.16041410178644194,0.07847730620852475,0.08300638650861412,0.5594042750712989
233,0.0,0.0,0.34442948411993213,0.3498232673502401,0.0,0.30574724852982765
234,0.021890364712661804,0.0,0.16330573194224174,0.2083350446997085,0.11837433436915129,0.4880945242762366
235,0.1303892407874182,0.044723111501010424,0.3125106806957275,0.27711134010969485,0.10265815635599447,0.1326074705501546
236,0.17959193363823311,0.04027947246860877,0.18272141646160872,0.26064728871893733,0.07122097199649997,0.265538916716112
237,0.06058236251318158,0.0,0.2878254322260276,0.044746388745718936,0.3625611469988479,0.244284669516224
238,0.1482518135067922,0.06663867018654687,0.334988139113416,0.044442519303009784,0.309141458972227,0.09653739891800817
239,0.0,0.0,0.13955692916828835,0.23383954542183366,0.06975346334280268,0.5568500620670754
240,0.022229383680764145,0.0,0.06663762971574524,0.551509575242824,0.07770180022958012,0.28192161113108666
241,0.0,0.0,0.0,0.4949880185471871,0.0,0.505011981452813
242,0.030665962658932452,0.10081317999496141,0.043842010835018104,0.5037232905923975,0.18845031181383715,0.1325052441048533
243,0.3675236346614324,0.08841192812849731,0.27349398955126497,0.0,0.1714697261534445,0.09910072150536078
244,0.014230787808244313,0.0047270099363049285,0.21268774865775583,0.6142804020160725,0.009454019872609857,0.14462003170901255
245,0.270362162602885,0.32781281632050613,0.07918647053299799,0.0,0.24687870414645646,0.0757598463971543
246,0.02203598091385998,0.09395549536798115,0.06605786096677571,0.25792911502442295,0.07702576964890148,0.4829957780780587
247,0.0,0.0,0.009769549877282945,0.8414393831947078,0.029256958891757386,0.11953410803625177
248,0.160041997900105,0.0,0.08109594520273987,0.0,0.08109594520273987,0.6777661116944153
249,0.07829969893764856,0.2700102293744405,0.06667942514626506,0.08679137044173701,0.17979007303835864,0.3184292030615501
250,0.0,0.22174646958284924,0.0,0.12140761480544207,0.0,0.6568459156117088
251,0.11650763897379143,0.041293883679183976,0.05042751058921492,0.0,0.1960992386735123,0.5956717280842975
252,0.09361550680130817,0.0,0.2638711763594813,0.3767510154201968,0.2456005464976104,0.02016175492140324
253,0.03227711791537998,0.10610979131202898,0.04614542087290562,0.534103986053231,0.1983512796665323,0.0830124041799222
254,0.0,0.021610785781671363,0.032464851613456754,0.5673462278980254,0.20549715668967677,0.17308097801716976
255,0.06323346320617135,0.02531227503996105,0.20240375153222587,0.4134096187837054,0.059030492164088275,0.23661039927384814
256,0.10951984727785812,0.21966325972801912,0.2142184217380307,0.0,0.45659847125609204,0.0
257,0.0,0.0,0.10865,0.0,0.6836,0.20775000000000002
258,0.11725698543158777,0.12639382378399475,0.19900636062246632,0.005808304409628368,0.48332388924408803,0.06821063650823472
259,0.023103554787623642,0.0,0.262374452956848,0.1567465023524058,0.363909501002894,0.19386598890022855
260,0.0939479932733592,0.1723953958677441,0.23063627533202344,0.08015966999247023,0.0939479932733592,0.32891267226104387
261,0.0,0.0,0.10639517685705435,0.15942418925764618,0.04065426545778143,0.693526368427518
262,0.10083202748761007,0.1140161117826655,0.13280528893343096,0.18606865798096342,0.25775734585565485,0.20852056795967516
263,0.1742291965832216,0.0766978168511078,0.16819550088013924,0.04041264674662182,0.012017526152420268,0.5284473127864893
264,0.10106483907987876,0.028084289599898817,0.3669518572412448,0.280640850750068,0.051752069361959134,0.1715060939669504
265,0.062498488041901196,0.03905569432775971,0.0,0.014765806694937338,0.26995441803941794,0.6137255928959838
266,0.0,0.0941511973914934,0.0,0.08648715428121283,0.21990231562395396,0.59945933270334
267,0.15057668576811448,0.13430096310838105,0.10584469961942775,0.38791346141276456,0.13430096310838105,0.087063226982931
268,0.21607394527286344,0.24335434690149282,0.06362230748891254,0.05575147602062901,0.10677232763964448,0.3144255966764578
269,0.12467640388347875,0.23768966601472014,0.10724689449209142,0.08019512376739328,0.1895081339028877,0.26068377793942876
270,0.25801626151479296,0.07792259594532105,0.46350607533659766,0.0,0.17442585572776037,0.0261292114755279
271,0.13063998612299493,0.13050320320473524,0.23686145864806663,0.27854169082370395,0.1550513919866553,0.06840226921384415
272,0.03990033360722559,0.01330011120240853,0.3898126861685234,0.0,0.5051735099423411,0.05181335907950151
273,0.33529741635800253,0.06623653026601507,0.3445018859235565,0.0,0.22271897436432428,0.03124519308810149
